observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2022-09-02,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-09-02 15:00:00,15,10.0,200.0,1.0,,6.0,5.5,
2023-06-05,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-06-05 00:00:00,0,,310.0,2.0,,19.5,6.1,7.0
2023-08-26,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-08-26 15:00:00,15,,350.0,1.0,,8.9,7.6,
2024-05-25,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-05-25 03:00:00,3,,110.0,4.0,,17.2,-1.4,
2022-07-13,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-07-13 18:00:00,18,,350.0,1.0,37.0,12.8,12.3,
2022-03-08,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-03-08 00:00:00,0,,60.0,1.0,,-30.2,-33.2,
2022-11-26,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-11-26 15:00:00,15,10.0,,0.0,,-41.0,-43.2,
2022-12-23,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-12-23 21:00:00,21,,,0.0,,-27.9,-29.7,
2023-09-07,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-09-07 09:00:00,9,,340.0,1.0,,5.5,0.0,
2024-01-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-01-12 15:00:00,15,,,0.0,,-49.1,-54.5,
